;Gmt time;Open;High;Low;Close;Volume;trade_count;vwap;MACD;MACD_signal;MACD_hist;MACD_diff;MACD_slope;Signal_slope;EMA_5;MACD_Hist_volatility_5;EMA_10;MACD_Hist_volatility_10;EMA_20;MACD_Hist_volatility_20;EMA_50;MACD_Hist_volatility_50;EMA_100;MACD_Hist_volatility_100;Close_slope_pct;EMA_5_slope_pct;EMA_10_slope_pct;EMA_20_slope_pct;EMA_50_slope_pct;EMA_100_slope_pct
141;2024-10-04 13:00:00+00:00;246.01;249.74;246.01;247.04;146108;1424;248.178495;-3.3815415798985953;-2.998415028603092;-0.3831265512955033;-0.3831265512955033;0.4476522136882295;-0.09578163782387605;243.05888662586852;0.30847788993191755;244.02666296763238;0.21815750189893693;246.9231569145133;0.3014636678828985;249.679134958062;0.44096763512361453;246.14698262420686;0.6049634917401092;0.01158838704393753;-0.01176611424810936;-0.015192412072626964;-0.014110260193188628;-0.007400421482153871;-0.002107091953378265
142;2024-10-04 14:00:00+00:00;246.87;250.125;244.61;249.985;129334;2428;247.910674;-2.780384291657981;-2.9548088812140696;0.17442458955608853;0.17442458955608853;0.6011572882406142;0.043606147389022354;245.36759108391237;0.5623609505350239;245.1099969735174;0.3931145891858969;247.21476101789298;0.39301740841013827;249.69112966558902;0.4507313679276983;246.22298296828197;0.6045629747744593;0.04273379494452325;0.006091996833492886;-0.0049420250418861925;-0.00890699132296384;-0.005523154188255852;-0.0012436079426543874
143;2024-10-04 15:00:00+00:00;250.06;250.91;244.7;247.04;142203;1763;247.524029;-2.483898038857717;-2.860626712742799;0.3767286738850819;0.3767286738850819;0.2964862528002641;0.0941821684712707;245.92506072260826;0.6520287481408394;245.46090661469603;0.5321938353880684;247.198117111427;0.4849462208673556;249.58716379635024;0.4681265530531255;246.23916152336548;0.6070900137112565;0.034072833821682656;0.015291055087406562;0.001975620756849933;-0.004970745743522954;-0.0040428684561173685;-0.0005654998525806286
144;2024-10-04 16:00:00+00:00;247.16;248.73;246.14;248.43;47623;645;247.458725;-2.123287571946719;-2.713158884583583;0.589871312636864;0.589871312636864;0.3606104669109982;0.1474678281592161;246.76004048173886;0.6164226089800994;246.0007417756604;0.6575747876120135;247.31543929129109;0.5799046275816584;249.54178482394437;0.49410469600456597;246.28254446349686;0.6119262881229763;0.03808787581221407;0.022828968362090175;0.008416801658330333;-0.0010065768990902243;-0.0024622941601863003;0.00017839200647424696
145;2024-10-04 17:00:00+00:00;248.495;249.795;248.12;248.82;41278;673;248.921624;-1.7867477353038055;-2.5278766547276272;0.7411289194238218;0.7411289194238218;0.3365398366429133;0.18528222985595555;247.44669365449258;0.43787505931017073;246.51333418008576;0.752662258830602;247.4587307873586;0.669784149243485;249.51347953673087;0.5250450613200129;246.33279110778403;0.6185016220160491;0.033734939759036166;0.026458737725146238;0.012969839545866162;0.0022189107041836937;-0.001094433955737503;0.0008282213261700824
146;2024-10-04 18:00:00+00:00;248.89;249.525;248.31;249.12;34842;592;249.037067;-1.4792288067992274;-2.3181470851419474;0.83891827834272;0.83891827834272;0.30751892850457807;0.2097295695856798;248.0044624363284;0.2704192254177133;246.98727342007015;0.8167652641115009;247.61694690284824;0.7513348286769657;249.49804896666302;0.5544469073420619;246.38798336307542;0.6265856631056285;0.008419689119171035;0.02034723304757177;0.012132323642152462;0.0028097404755566815;-0.0007252748269470088;0.00097909280178543
147;2024-10-04 19:00:00+00:00;249.045;250.275;248.63;250.035;128538;1802;249.867304;-1.1540175289404715;-2.085321173901652;0.9313036449611807;0.9313036449611807;0.3252112778587559;0.23282591124029528;248.68130829088562;0.21853300501599185;247.54140552551195;0.826654929552765;247.84723767400556;0.8138643273505153;249.51910586993114;0.5857067751258739;246.46020151430164;0.6359141681618758;0.00020001200071997498;0.013505113663686763;0.009919662935074961;0.0025584097547751007;-0.0006889463630056451;0.0009634297463215859
148;2024-10-07 13:00:00+00:00;249.05;249.575;244.93;245.95;62233;789;247.003563;-1.1751859248392122;-1.903294124089164;0.7281081992499518;0.7281081992499518;-0.021168395898740755;0.18202704981248807;247.77087219392376;0.12817756667442198;247.25205906632794;0.7456828672517141;247.6665483717193;0.8233969702426076;249.37914093385544;0.6102267055501049;246.45009851401846;0.6415066916032967;-0.004412240932642501;0.007505585099346532;0.007297098655483732;0.0018949628976387216;-0.0008334677926968077;0.0008566346203748198
149;2024-10-07 14:00:00+00:00;245.825;247.8;243.94;244.19;59226;916;245.502694;-1.3057568325459954;-1.7837866657805304;0.47802983323453496;0.47802983323453496;-0.13057090770678315;0.11950745830863374;246.5772481292825;0.1696259088949545;246.6953210542683;0.5911585878242115;247.33544852679367;0.8137630278067844;249.17564521095915;0.6242671606473827;246.4053440879983;0.643744926151625;-0.017067181902346774;-0.0007407696647297043;0.002823484488682247;8.090572735743105e-05;-0.001467247712616704;0.0004986127813846193
150;2024-10-07 15:00:00+00:00;244.125;245.03;242.6;245.03;57323;878;243.659526;-1.336356566919278;-1.69430064600828;0.35794407908900183;0.35794407908900183;-0.030599734373282672;0.08948601977225046;246.06149875285502;0.24205976146795277;246.3925354080377;0.38559249974053716;247.11588200043235;0.7901745651405285;249.01307088896078;0.6329984457445113;246.37810955160228;0.6450632768710081;-0.015231894542239338;-0.005597952759763667;-0.0004900293627111236;-0.0013854786446022148;-0.002005537531275626;0.00018397243669608255
151;2024-10-07 16:00:00+00:00;244.89;245.54;244.41;245.15;31649;545;244.87329;-1.3385037374723083;-1.6231412643010856;0.2846375268287773;0.2846375268287773;-0.0021471705530302643;0.07115938170719427;245.7576658352367;0.2689875204450617;246.16661987930354;0.25435559154901155;246.9286551432483;0.7658129671960988;248.8615779129231;0.6377630800011825;246.35379055058044;0.6459765584729147;-0.015936095054592158;-0.009059500700188091;-0.003322655169243743;-0.0027796633801077586;-0.002551006135622942;-0.00013877629918579508
152;2024-10-07 17:00:00+00:00;245.06;245.195;243.51;243.865;46006;651;244.19513;-1.418340222836207;-1.58218105600811;0.163840833171903;0.163840833171903;-0.07983648536389865;0.04096020829297564;245.12677722349116;0.21480249357096567;245.74814353761198;0.256108490930289;246.63687846293894;0.7452092797732792;248.66563368104377;0.6385990229915898;246.3045075693808;0.6459978721602504;-0.02467654528366024;-0.014293519250898765;-0.007244291047362383;-0.00488348880716035;-0.003420468288036679;-0.0006317204317947731
153;2024-10-07 18:00:00+00:00;244.005;244.04;241.02;241.12;73332;1052;242.511917;-1.6634821170765122;-1.5984412682217903;-0.06504084885472183;-0.06504084885472183;-0.2451418942403052;-0.016260212213680347;243.79118481566078;0.2069639422658821;244.90666289440978;0.31941299123064165;246.11146146646857;0.7280846631831718;248.3697264778656;0.6358682259790032;246.20184405315544;0.6458183665564742;-0.0196381378328928;-0.016061966215093208;-0.009485850919805649;-0.006278954164277058;-0.00404771005389565;-0.001007321410540651
154;2024-10-07 19:00:00+00:00;241.205;242.365;240.745;240.85;123250;1686;241.527651;-1.8609064602771923;-1.6509343066328708;-0.20997215364432154;-0.20997215364432154;-0.19742434320068014;-0.05249303841108044;242.8107898771072;0.2386554647995737;244.16908782269888;0.38844815731735766;245.61036989823347;0.7124457901334275;248.0748352434395;0.6323853425644316;246.09586694319196;0.6458854744540837;-0.013677873786805371;-0.015274962636457546;-0.010240296495180374;-0.006974651789039132;-0.00441780723227449;-0.001255967665603063
155;2024-10-07 20:00:00+00:00;241.04;241.04;240.85;240.85;300;3;240.923333;-1.9990512797606357;-1.7205577012584237;-0.278493578502212;-0.278493578502212;-0.13814481948344337;-0.06962339462555289;242.1571932514048;0.24058961191472017;243.56561730948087;0.4280194432973338;245.15700133649693;0.6896350121485142;247.79150837114776;0.630828107857161;245.99198838986143;0.6460418961357023;-0.017059135616047043;-0.015867193856978445;-0.011473229470508597;-0.007926971945623432;-0.0049056160524109296;-0.0015671894002416446
156;2024-10-08 13:00:00+00:00;243.715;246.2;240.65;242.41;145231;1433;243.566227;-1.9771762250662164;-1.7718814060199821;-0.20529481904623426;-0.20529481904623426;0.021875054694419305;-0.05132370476155845;242.24146216760323;0.17611889216311416;243.35550507139345;0.4153365703813388;244.89538216159247;0.663890065217964;247.5804688271812;0.6301520559150763;245.92105792669585;0.6460573608116258;-0.011176830511931508;-0.014307605240647283;-0.011419561308874403;-0.008234252847148495;-0.005147878175835478;-0.0017565494848586177
157;2024-10-08 14:00:00+00:00;242.69;245.39;242.32;243.45;108209;1606;243.895997;-1.8653044853597862;-1.790566021887943;-0.07473846347184332;-0.07473846347184332;0.11187173970643016;-0.018684615867960774;242.64430811173548;0.09307436600232262;243.37268596750374;0.3381716374114841;244.75772671763127;0.6171751371300941;247.41848965748784;0.6311579946088974;245.87212608656327;0.6457708248363022;-0.0017017612203474072;-0.010127286540761386;-0.009666227935287222;-0.007619102856874823;-0.005015345325746172;-0.0017554753142133897
158;2024-10-08 15:00:00+00:00;243.51;245.6;242.71;245.37;90118;1209;244.122783;-1.6200871365591638;-1.7564702448221872;0.13638310826302336;0.13638310826302336;0.2452173488006224;0.03409577706575573;243.55287207449032;0.164366227991537;243.73583397341216;0.262935705393194;244.81603845880926;0.5487762379545431;247.33815672974322;0.6343680456345037;245.86218299574026;0.6441022373717801;0.017626078301260784;-0.0009775281306855185;-0.004780714853406901;-0.005263562289787158;-0.004153363466438111;-0.001379604034736034
159;2024-10-08 16:00:00+00:00;245.49;245.67;244.08;245.61;70543;1010;245.121515;-1.3912397861202805;-1.683424153081806;0.2921843669615254;0.2921843669615254;0.22884735043888327;0.07304609174038124;244.23858138299357;0.23763661441433842;244.07659143279176;0.23510074376707865;244.89165384368457;0.4666773057234456;247.27038587759642;0.6392219772977079;245.8571892730523;0.6398924616028792;0.01976333817728885;0.005880263832628762;-0.00037882104869184434;-0.0029262447462894184;-0.0032427689211348893;-0.0009698564754634705
160;2024-10-08 17:00:00+00:00;245.535;245.6;244.18;245.105;60604;810;244.761378;-1.2309710808105763;-1.59293353862756;0.3619624578169838;0.3619624578169838;0.16026870530970427;0.09049061445424589;244.52738758866238;0.24010378589025227;244.26357480864777;0.23570693766881312;244.9119725252384;0.3851488000065;247.18546878435737;0.6447593209651873;245.84229443596217;0.6310424813704884;0.017666597467303282;0.009787833701875064;0.002865583028002104;-0.0009994771102710637;-0.0024457641457295135;-0.0006085318260935235
161;2024-10-08 18:00:00+00:00;245.02;245.3;244.09;245.22;57034;790;244.831755;-1.0826350594333292;-1.4908738427887138;0.40823878335538466;0.40823878335538466;0.1483360213772471;0.10205969583884622;244.75825839244158;0.1965609432495173;244.43747029798453;0.25256665087490476;244.9413084752157;0.3548485173726618;247.1083915771277;0.6505088773833675;245.82997177386392;0.6188507949235467;0.011591931025947784;0.010389617872670415;0.004446027330565886;0.00018753442068957627;-0.0019067628892125027;-0.00037038777240087104
162;2024-10-08 19:00:00+00:00;245.18;245.44;244.3;244.47;101541;1456;244.911698;-1.0070958275266264;-1.3941182397362963;0.38702241220966993;0.38702241220966993;0.07553923190670275;0.09675560305241748;244.66217226162775;0.11009930569684617;244.44338478926005;0.27253032936878685;244.89642195376658;0.3540245653300127;247.00492524076975;0.6555098679268266;245.80304163972798;0.6039422714290745;0.004189772027110332;0.00831614046748236;0.0043994206560191975;0.0005666633613381829;-0.0016715178291266902;-0.00028097714016987995
163;2024-10-09 13:00:00+00:00;243.46;244.59;239.52;241.785;139616;1607;241.885851;-1.1284819916465096;-1.340990990118339;0.21250899847182936;0.21250899847182936;-0.12138616411988323;0.05312724961795734;243.70311484108518;0.08000033734233368;243.96004210030367;0.27078567779994045;244.60009605340784;0.3543518979567317;246.8002222901513;0.6553841668217529;245.72347645874325;0.5887729927625303;-0.014610588091453755;0.0006168794698052496;0.0009198816736810606;-0.0008820598795766955;-0.0021748946733669066;-0.0005641637738139222
164;2024-10-09 14:00:00+00:00;241.9;247.395;241.795;245.95;182575;2445;245.470158;-0.9160803468475933;-1.2560088614641898;0.33992851461659646;0.33992851461659646;0.21240164479891632;0.08498212865414922;244.45207656072347;0.07678750111591437;244.32185262752117;0.255580015951463;244.72865833403566;0.34808865668800565;246.76688023955717;0.660457993261909;245.72796207342162;0.5755185366672617;0.0013843084564959692;0.0008741255231707726;0.0010048534080620477;-0.000665582134346437;-0.0020362553172400613;-0.0005256189579519245
165;2024-10-09 15:00:00+00:00;245.89;246.26;243.7;244.795;102261;1558;244.683739;-0.8201782178561245;-1.1688427327425768;0.3486645148864522;0.3486645148864522;0.09590212899146877;0.087166128721613;244.56638437381565;0.07614792836031531;244.40787942251728;0.209343230357699;244.734976587937;0.3320980994203569;246.6895516027118;0.6659488643413368;245.7094875769182;0.5697005002434291;-0.0012647640807001174;0.00015947818989859932;0.0005907741831034532;-0.0007226920573805732;-0.0020062554003860756;-0.000540211599263938
166;2024-10-09 16:00:00+00:00;244.665;245.425;242.89;244.85;93885;1209;244.10113;-0.7315502150072462;-1.0813842291955107;0.34983401418826454;0.34983401418826454;0.0886280028488784;0.08745850354706608;244.6609229158771;0.06683378413524234;244.4882649820596;0.1486323039794737;244.74593119860967;0.30504584955509806;246.61741232417407;0.6715779165684361;245.6924680209396;0.5690031159263766;-0.0015088491966397707;-0.00039768005052724713;0.00020780236357850553;-0.000797649354542389;-0.0019868983397125024;-0.0005593449485923764
167;2024-10-09 17:00:00+00:00;244.7;245.37;243.14;243.67;75698;924;243.93941;-0.7378304758519505;-1.0126734785267986;0.27484300267484807;0.27484300267484807;-0.006280260844704344;0.06871075066871213;244.3306152772514;0.06041644703846755;244.33948953077604;0.08396306183245576;244.6434615606468;0.2594960764383464;246.50182752714764;0.6757777043170181;245.65241914923783;0.569358278019199;-0.0032723851597333473;-0.0013551624319830943;-0.00042502789991059236;-0.0010329280889514994;-0.002036792234534243;-0.0006127771629080024
168;2024-10-09 18:00:00+00:00;243.36;243.95;241.29;241.62;120533;1523;242.373981;-0.8817287398319138;-0.9864845307878216;0.10475579095590781;0.10475579095590781;-0.1438982639799633;0.026188947738976953;243.42707685150094;0.10470813395942645;243.84503688881674;0.09153243505848052;244.35551284058522;0.230364115031846;246.31038331039676;0.6776720988799468;245.5725692650945;0.5697190974562886;-0.0006824244680190749;-0.0011326814175692376;-0.0004714100329579667;-0.0009999309761890465;-0.0019847590703491;-0.000614134212259877
169;2024-10-09 19:00:00+00:00;241.635;242.23;241.02;241.02;130976;1803;241.588881;-1.030119921980912;-0.9952116090264397;-0.03490831295447239;-0.03490831295447239;-0.14839118214899827;-0.008727078238618069;242.62471790100065;0.1688439824086712;243.33139381812276;0.14221929719868812;244.03784495100567;0.2243050462196657;246.10291729822433;0.6782721891791699;245.48241937865697;0.569860662342129;-0.020044724537507535;-0.007475324756625216;-0.004053910031979007;-0.0028227727301437804;-0.0026906485209371557;-0.0009992460471034438
170;2024-10-10 12:00:00+00:00;242.07;242.13;242.07;242.13;200;2;242.1;-1.0584300473446149;-1.0078552966900747;-0.0505747506545402;-0.0505747506545402;-0.02831012536370281;-0.012643687663634995;242.45981193400047;0.18009610659635994;243.11295857846406;0.17116914038019623;243.85614543186227;0.2237116194790347;245.9471166198626;0.6783695966217796;245.41603483650533;0.5698172336869548;-0.010886660266753782;-0.008613499542092918;-0.005298195979249277;-0.003590950375493065;-0.0030095923318424578;-0.0011943077302662575
171;2024-10-10 13:00:00+00:00;242.48;242.48;232.4;234.96;314697;3705;236.672003;-1.5823051466407492;-1.1227452666802096;-0.4595598799605396;-0.4595598799605396;-0.5238750992961343;-0.1148899699901349;239.959874622667;0.27203390298581004;241.63060247328875;0.2664797035477131;243.00889348597065;0.25728506586554717;245.51624930143663;0.6751226298552325;245.20898464172302;0.5701365723737302;-0.04039207678170303;-0.019214544918668888;-0.011688342215445601;-0.007097309867960289;-0.004465065999840999;-0.001967839645680037
172;2024-10-10 14:00:00+00:00;234.9;239.48;234.19;238.305;88401;1265;237.049358;-1.7441924180536148;-1.2470346969548907;-0.49715772109872414;-0.49715772109872414;-0.16188727141286563;-0.12428943027468109;239.4082497484447;0.2726493517887932;241.02594747814533;0.31949586533687924;242.56090363016392;0.2891454684177283;245.2334552111842;0.6676884014530879;245.07227207456017;0.5711110397284012;-0.02201748266097583;-0.020146331327415206;-0.013561221966183031;-0.008512624523858892;-0.005145488488614733;-0.002361658300320689
173;2024-10-10 15:00:00+00:00;238.14;241.17;237.83;240.94;82764;1069;239.184244;-1.6670293032796337;-1.3310336182198392;-0.3359956850597945;-0.3359956850597945;0.07716311477398108;-0.08399892126494857;239.91883316562982;0.22087640397548278;241.01032066393708;0.33679643844394924;242.4065318558626;0.3017329517399496;245.06508441858875;0.6597933841217638;244.99044490476692;0.570594055041502;-0.002814336561542947;-0.014411887663636012;-0.0116250724683487;-0.007976005787903452;-0.00505581159458754;-0.0023704779490219957
174;2024-10-10 16:00:00+00:00;240.92;242.055;240.355;241.14;64725;782;241.157487;-1.5743175455689027;-1.379690403689652;-0.19462714187925068;-0.19462714187925068;0.09271175771073104;-0.04865678546981278;240.32588877708656;0.1861820974945711;241.03389872503942;0.3195305825098872;242.28590977435186;0.30104650849949205;244.91115953942844;0.6541759759896069;244.91419847100914;0.5676268467424559;0.000497883993029525;-0.009474834814036102;-0.009441835913702925;-0.007178948728241433;-0.004842517804661904;-0.002314711208591055
175;2024-10-10 17:00:00+00:00;241.12;242.75;240.145;241.345;54231;783;241.629629;-1.469819232844344;-1.3977161695205904;-0.0721030633237536;-0.0721030633237536;0.10449831272455867;-0.0180257658309384;240.6655925180577;0.1788574564196503;241.09046259321406;0.28736205663686865;242.19629931965167;0.29245498655023755;244.77131014572538;0.6522186908583739;244.84352127356343;0.5622234397371159;-0.003242060050386142;-0.007400069321307418;-0.00831916158264862;-0.006806660989703834;-0.004780728842430652;-0.0023328286732499457
176;2024-10-10 18:00:00+00:00;241.42;242.41;240.465;242.02;61416;1347;241.508302;-1.3234346652386364;-1.3828598686641995;0.05942520342556312;0.05942520342556312;0.14638456760570762;0.014856300856390892;241.11706167870517;0.21803559984373835;241.25946939444785;0.2500517421702672;242.17950890825628;0.28550647283190356;244.66341563020674;0.6522342489994671;244.78760996121562;0.5569981566800514;0.030047667688117136;0.0048224189892490405;-0.0015359522967788232;-0.0034129803474136898;-0.0034736343262673722;-0.001718430836141964
177;2024-10-10 19:00:00+00:00;241.98;241.98;238.28;238.7;153729;2612;240.078779;-1.4305629209684128;-1.3924004791250422;-0.03816244184337059;-0.03816244184337059;-0.10712825572977636;-0.009540610460842647;240.31137445247012;0.15275759329912705;240.79411132273006;0.2117027543108342;241.84812710746996;0.2845936229508089;244.42955619372805;0.6346327344118033;244.66706322931034;0.5519023776398699;0.0016575397075176005;0.0037723207323656443;-0.000961872187791264;-0.0029385466166498863;-0.0032780968516872146;-0.001653425913179404
178;2024-10-11 13:00:00+00:00;220.05;221.0;214.52;218.72;517946;5642;218.228938;-2.928373543682227;-1.699595092036479;-1.2287784516457478;-1.2287784516457478;-1.4978106227138142;-0.3071946129114369;233.1142496349801;0.5299251348429403;236.78063653677913;0.382876639403115;239.64544833532997;0.40745771614151555;243.42133830377793;0.6224593562943326;244.15325999704677;0.5570655390178714;-0.0922221299908691;-0.02836202327623078;-0.01754980498555409;-0.011390301653151785;-0.006707385993849649;-0.003417214528695497
179;2024-10-11 14:00:00+00:00;217.8;223.275;217.285;220.19;284201;3497;220.661166;-3.9856271664168617;-2.1568015069125557;-1.828825659504306;-1.828825659504306;-1.0572536227346347;-0.4572064148760766;228.80616642332006;0.8561835406314974;233.76415716645562;0.6071346475465185;237.79254849386996;0.5729409144742986;242.51030542911997;0.6438044993518657;243.67873999710525;0.5759367430787421;-0.08687899145724472;-0.04793375533691077;-0.030160660376144004;-0.018545697868550048;-0.009802959223350364;-0.005044454268543083
180;2024-10-11 15:00:00+00:00;220.225;221.275;218.5;220.185;149888;1925;219.922352;-4.7868022215891415;-2.682801649847873;-2.1040005717412686;-2.1040005717412686;-0.8011750551722798;-0.5260001429353172;225.9324442822134;1.0002103397728244;231.2952194998273;0.775451568128023;236.1156391135014;0.7167832021397601;241.63480325542898;0.6805962887758571;243.21351742290514;0.5987535881402217;-0.08767531956328077;-0.0612183406929632;-0.040628911604496006;-0.02510632996140453;-0.012814029914000432;-0.006657328902066728
181;2024-10-11 16:00:00+00:00;220.2;220.78;219.575;220.375;167670;1661;220.197371;-5.362055814261083;-3.2186524827305147;-2.1434033315305685;-2.1434033315305685;-0.5752535926719418;-0.5358508328826419;224.07996285480897;0.8792783867479425;229.30972504531323;0.8978429665482013;234.61653062650126;0.8192223119930757;240.8010854807063;0.7222159161375155;242.76126955314464;0.6180773758036888;-0.08943475745806136;-0.07065903468332152;-0.04953067491662825;-0.031228811701901955;-0.015786300291573296;-0.008277953317947891
182;2024-10-11 17:00:00+00:00;220.36;220.44;219.065;219.35;122377;1458;219.810766;-5.838410145017718;-3.7426040151879554;-2.095806129829763;-2.095806129829763;-0.47635433075663514;-0.5239515324574406;222.50330856987267;0.3849798833945154;227.49886594616535;0.969780777363936;233.16257532873925;0.8876302748587337;239.95986644224723;0.7635710189568716;242.29768005704278;0.6366048967218624;-0.08106409719312943;-0.0741041322874195;-0.055214163268076925;-0.035913248047900394;-0.018286208186452962;-0.009684111710806347
183;2024-10-11 18:00:00+00:00;219.28;219.63;218.45;218.89;133604;1585;218.987017;-6.190830835364636;-4.232249379223291;-1.9585814561413448;-1.9585814561413448;-0.3524206903469178;-0.489645364035336;221.2988723799151;0.13054063700593638;225.9336175923171;0.9823284330610497;231.8032824402879;0.9314830317386212;239.13359717000225;0.798742580053039;241.83416164007164;0.6530227998119926;0.0007772494513532713;-0.05068492069260456;-0.04581041382063;-0.03272403439963832;-0.01761448344526309;-0.009498535292967965
184;2024-10-11 19:00:00+00:00;218.89;219.14;217.28;217.76;249464;3113;218.10962;-6.488871478341139;-4.683573799046861;-1.805297679294278;-1.805297679294278;-0.29804064297650257;-0.4513244198235693;220.11924825327674;0.1395441868992526;224.44750530280487;0.9373837221493561;230.46582696978427;0.9436223425747045;238.29541688882568;0.8262599137812447;241.35744556799102;0.6669761758002558;-0.01103592352059588;-0.03796627645940032;-0.03985492034613618;-0.03081140082181574;-0.01738024506973455;-0.00952604412326577
185;2024-10-14 13:00:00+00:00;220.135;221.875;217.31;217.82;279332;3309;219.081178;-6.655588811747521;-5.077976801586993;-1.5776120101605278;-1.5776120101605278;-0.16671733340638184;-0.39440300254013216;219.35283216885117;0.23055207504481492;223.2425043386585;0.8290542441778769;229.2614624964715;0.9307277820098867;237.4924593637737;0.8431253746978915;240.89135753694168;0.6765767317243716;-0.010740967822512928;-0.02912203306729866;-0.034815744045997535;-0.029028897208012074;-0.01714299362445926;-0.009547824111789125
186;2024-10-14 14:00:00+00:00;217.91;219.97;213.755;219.805;384229;4868;216.430198;-6.578582313726628;-5.37809790401492;-1.2004844097117076;-1.2004844097117076;0.07700649802089288;-0.30012110242792733;219.50355477923415;0.3518921530745902;222.6175035498115;0.6459649198062277;228.36084702061706;0.895405626172019;236.7988335063708;0.8495898015241732;240.4738059025468;0.6807175521866684;-0.0025865002836074564;-0.02042310261600708;-0.02918420269432232;-0.02666343922646679;-0.016620572811562977;-0.009422687790389446
187;2024-10-14 15:00:00+00:00;219.735;219.925;218.23;219.39;130982;1964;219.226752;-6.4798058937331575;-5.598439501958568;-0.8813663917745895;-0.8813663917745895;0.0987764199934702;-0.22034159794364783;219.4657031861561;0.44180569475071646;222.03068472257303;0.44280002499099225;227.50648063770115;0.8547249547764706;236.1161341531798;0.8471345550867959;240.05630479556567;0.6816842434206756;0.00018235696375651716;-0.013651956023668154;-0.02403608123869197;-0.02425815842471073;-0.016018229823413173;-0.009250502361184154
188;2024-10-14 16:00:00+00:00;219.545;220.32;218.79;219.71;86532;1359;219.664479;-6.312210315639049;-5.741193664694665;-0.5710166509443848;-0.5710166509443848;0.16759557809410808;-0.14275416273609665;219.54713545743743;0.5014647979502003;221.60874204574156;0.5528514642944025;226.7639586722058;0.8250428798054379;235.47275634325118;0.8392079574861118;239.653407670901;0.6811499650000642;0.003746173877290062;-0.007915706499716724;-0.019142240064422333;-0.02173965663916;-0.015308768278798335;-0.009017559613502056
189;2024-10-14 17:00:00+00:00;219.65;220.155;219.045;219.93;56681;933;219.633577;-6.098693321690291;-5.81269359609379;-0.28599972559650144;-0.28599972559650144;0.21351699394875823;-0.07149993139912514;219.674756971625;0.5086669333522267;221.3035162192431;0.6862418193782147;226.11310546532906;0.8121802227868005;234.8632364866531;0.830529335998904;239.26284514276435;0.6804750913464476;0.00996509919177083;-0.0020193203692041653;-0.014007681124903434;-0.01888662437154247;-0.0144030483128168;-0.008678416447014553
190;2024-10-14 18:00:00+00:00;219.93;219.945;218.86;218.86;111671;1177;219.397869;-5.942948231387305;-5.838744523152493;-0.10420370823481218;-0.10420370823481218;0.155745090302986;-0.026050927058703266;219.40317131441668;0.44289607196679126;220.85924054301705;0.7653107572145762;225.4223335162501;0.809090189518762;234.23565858521576;0.8250091461029202;238.85882840726404;0.6805843434179425;0.004774584519327979;0.0002294893805007572;-0.010675672192003577;-0.016745635914629527;-0.013713280780714812;-0.008437534457274768
191;2024-10-14 19:00:00+00:00;218.82;219.59;218.365;219.16;247869;2723;219.123855;-5.736916953070761;-5.818379009136146;0.08146205606538537;0.08146205606538537;0.20603127831654433;0.020365514016346786;219.32211420961113;0.3813938940745524;220.55028771701393;0.8031880278601848;224.82592080041675;0.8355321066649558;233.64445628775633;0.8259212683290665;238.4687525972192;0.6817472041659471;-0.0029344191442415334;-0.0008265951310242105;-0.009285953709093728;-0.015479563446710993;-0.013320915360546403;-0.008337928107397013
192;2024-10-14 20:00:00+00:00;219.12;219.12;219.12;219.12;248;4;219.12;-5.517250048358903;-5.7581532169806975;0.24090316862179417;0.24090316862179417;0.21966690471185757;0.060225792155448765;219.25474280640742;0.316921744396617;220.29023540482956;0.8017656320965745;224.28249977180565;0.8716005064596085;233.07486976666786;0.8266315702697857;238.0856089814327;0.6845086727270796;-0.0012306850813618754;-0.0009612453184529812;-0.007838778319844203;-0.014170940787526901;-0.012880375148522943;-0.008209306628339675
193;2024-10-15 12:00:00+00:00;219.44;219.44;219.44;219.44;100;1;219.44;-5.263257511462143;-5.659174075876987;0.39591656441484346;0.39591656441484346;0.25399253689676016;0.09897914110371087;219.31649520427163;0.27043830332453306;220.135647149406;0.7708783559335755;223.82130931734798;0.9110962345716024;232.5401689915044;0.8269206758886258;237.71638900160235;0.6889334897008882;-0.0012288926311957136;-0.0010505272714456137;-0.0066472779130324665;-0.012976706581099643;-0.012454040956958567;-0.00808258346135692
194;2024-10-15 13:00:00+00:00;220.08;224.26;219.51;221.54;130413;1733;222.386598;-4.857393476876325;-5.498817956076854;0.6414244792005288;0.6414244792005288;0.405864034585818;0.16035611980013265;220.05766346951444;0.2865513779711687;220.39098403133218;0.7222643633764229;223.60404176331483;0.9612997419946508;232.10878981536698;0.8279874824721113;237.39606446691715;0.6965457500908778;0.007320511071704566;0.0017430609832831641;-0.004123441884253164;-0.011096498351348136;-0.011727874964554798;-0.007802217158846026
195;2024-10-15 14:00:00+00:00;221.52;222.23;217.2;219.19;187456;2932;219.858072;-4.652650740401128;-5.329584512941709;0.6769337725405808;0.6769337725405808;0.2047427364751968;0.16923344313514477;219.76844231300964;0.25568755001909377;220.17262329836268;0.6347771722326087;223.18365683347534;1.0056939385884287;231.60217060692122;0.8265106515028424;237.0355483388594;0.7044570152982726;0.0015078132139266383;0.001664839192636412;-0.003108845448196849;-0.009931033220421224;-0.011242899540577281;-0.007633295702580754
